1.732363853872951950e+04,5.656268017525785397e-03
1.732363853872951950e+04,8.590260475817255992e-03
1.732363853872951950e+04,8.189000780261130111e-03
1.732363857187578105e+04,1.162581834435713959e-02
1.732363859445140042e+04,6.288916570486396268e-03
1.732363879199139410e+04,7.749497608386846266e-03
1.732363879199139410e+04,4.307348154700406037e-03
1.732363879199139410e+04,6.083774675165128792e-03
1.732363895041765863e+04,3.732316598566116223e-03
1.732363895041765863e+04,4.480996977112952293e-03
1.732363895041765863e+04,4.252997304286305902e-03
1.732363895041765863e+04,5.457062382547593800e-03
1.732363911720304168e+04,3.452211113218794751e-03
1.732363911720304168e+04,9.552479434519409174e-04
1.732363911720304168e+04,6.519136405893600876e-03
1.732363945947983302e+04,1.624230205916226723e-03
1.732363945947983302e+04,1.719679309581538355e-03
1.732363945947983302e+04,1.929200172039945496e-03
1.732363945947983302e+04,1.478523447549800855e-03
1.732363945947983302e+04,2.092155337537958577e-03
1.732363978094889535e+04,5.145996030070107766e-04
1.732363978094889535e+04,1.298187294608252849e-03
1.732364019185649522e+04,-5.807359033720921673e-04
1.732364024957642687e+04,3.191824966078567194e-06
1.732364024957642687e+04,-1.107641769990605485e-04
1.732364024957642687e+04,-7.260447359149118166e-04
1.732364024957642687e+04,-6.101518912305500461e-04
1.732364024957642687e+04,-5.405980410470752340e-04
1.732364053923014581e+04,6.486151598954674816e-04
1.732364055673225448e+04,-9.033139411772275057e-04
1.732364055673225448e+04,-3.779826839484422968e-03
1.732364055673225448e+04,-1.308088224113592921e-03
1.732364109838363584e+04,-8.821144185645387464e-04
1.732364109838363584e+04,-2.264930976394567697e-04
1.732364109838363584e+04,-2.623023636781457793e-03
1.732364119798921092e+04,-2.391996074717959650e-03
1.732364119798921092e+04,-5.211677595956072315e-03
1.732364119798921092e+04,-3.203827432615623250e-03
1.732364119798921092e+04,-8.006778329998354149e-05
1.732364139663997412e+04,5.319503815848607153e-04
1.732364139663997412e+04,-1.698925342117022647e-03
1.732364139663997412e+04,-5.812107122275329135e-03
1.732364157570385214e+04,-1.066153184153255384e-03
1.732364175617203364e+04,-4.861699697590045333e-03
1.732364196525000807e+04,-9.922425119305230967e-04
1.732364196525000807e+04,-7.376742359881706401e-04
1.732364212795256753e+04,-1.661547389144597819e-03
1.732364213457381265e+04,-4.413133607914353912e-03
1.732364213457381265e+04,-2.764955756492409877e-03
1.732364251203160893e+04,-2.646003395288976101e-03
1.732364251203160893e+04,-5.881219873832277401e-05
1.732364256882756672e+04,-1.391830363315360586e-03
1.732364256882756672e+04,-4.057678711353110423e-04
1.732364260412865406e+04,6.087495119384556119e-04
1.732364260412865406e+04,-2.601153121540987490e-03
1.732364262660420354e+04,1.603238286110100774e-04
1.732364310693983498e+04,1.662201331998902631e-03
1.732364317658801883e+04,-1.823634430272447204e-04
1.732364317658801883e+04,4.598737843041537932e-03
1.732364320807980766e+04,-7.127191619567964376e-03
1.732364330183466518e+04,4.221404169530595940e-03
1.732364337397123745e+04,5.783883840203035698e-03
1.732364343180791548e+04,-9.561820942563109549e-04
1.732364368108036433e+04,6.522541527336396527e-03
1.732364389790703353e+04,5.690907014681903520e-03
1.732364390044211905e+04,8.398391151497042184e-03
1.732364390795731742e+04,5.700384761651744459e-03
1.732364390795731742e+04,5.865514066941232563e-03
1.732364390946169442e+04,2.137574780514336914e-04
1.732364401429088321e+04,7.088289310981051028e-03
1.732364429380424917e+04,9.291772722088767478e-03
1.732364438462708131e+04,8.703030256000617026e-03
1.732364438849976068e+04,6.698940865994186533e-03
1.732364452914372669e+04,1.351724173638123305e-03
1.732364457180990939e+04,1.270129689503166071e-02
1.732364462564048517e+04,7.885568244022311823e-03
1.732364462733165419e+04,9.878539361864543955e-03
1.732364481137564508e+04,8.789963214557987292e-03
1.732364481137564508e+04,9.847154013888352597e-03
1.732364481137564508e+04,1.343625797278778095e-02
1.732364491933366298e+04,1.223578272072756157e-02
1.732364491933366298e+04,1.376194136306796434e-02
1.732364491933366298e+04,1.212261581303921559e-02
1.732364491933366298e+04,1.442967491945770786e-02
1.732364527021307003e+04,2.160830870545932259e-02
1.732364527021307003e+04,2.087619002889406356e-02
1.732364527021307003e+04,1.621892763462238346e-02
1.732364527021307003e+04,1.119722784640708735e-02
1.732364530508052485e+04,1.289347442529344828e-02
1.732364530508052485e+04,1.068547787633060409e-02
1.732364561734655217e+04,1.376066890351328176e-02
1.732364584407340226e+04,2.575136174157895141e-02
1.732364595725837353e+04,1.704297078614532696e-02
1.732364612007767937e+04,2.712314871646075848e-02
1.732364615980849703e+04,2.072796262953878477e-02
1.732364615980849703e+04,2.948227541723937722e-02
1.732364615980849703e+04,2.620508077828706539e-02
1.732364628677967266e+04,1.497553725744715097e-02
1.732364628677967266e+04,2.348727491619535812e-02
1.732364629072239768e+04,1.247217797568764275e-02
1.732364629072239768e+04,3.961199909457879809e-02
1.732364636566758054e+04,1.668759876030390110e-02
1.732364643450853691e+04,2.429354977038761243e-02
1.732364655252685043e+04,3.097247936346715635e-02
1.732364655252685043e+04,2.973749377554872619e-02
1.732364710452539293e+04,3.463196412123582119e-02
1.732364713762162137e+04,3.042729763636364826e-02
1.732364716942696032e+04,3.352299822168199050e-02
1.732364716942696032e+04,3.384375447403474568e-02
1.732364734456478618e+04,3.262207510851902054e-02
1.732364736362130498e+04,4.011982258409179519e-02
1.732364747275346963e+04,3.011439253161342366e-02
1.732364753531007955e+04,3.745114005946169333e-02
1.732364753531007955e+04,3.104651076115600566e-02
1.732364753531007955e+04,4.270611894923578150e-02
1.732364773223631346e+04,4.170144851497419730e-02
1.732364822953701514e+04,3.660755817522588079e-02
1.732364822953701514e+04,3.847045333804053474e-02
1.732364824886371935e+04,3.268120994310622779e-02
1.732364834167459412e+04,3.665597421341686146e-02
1.732364843333800673e+04,3.542335731284421141e-02
1.732364843333800673e+04,3.458426598004534641e-02
1.732364843333800673e+04,3.567010921340214163e-02
1.732364854206989548e+04,2.845588431977715341e-02
1.732364855302747674e+04,2.941368465240455643e-02
1.732364864663556727e+04,3.030277440484591134e-02
1.732364866968151182e+04,2.464401063144329440e-02
1.732364872710456984e+04,2.594117105974814985e-02
1.732364885527990918e+04,1.855314398985829366e-02
1.732364888973708003e+04,1.951015540097422729e-02
1.732364926548369112e+04,2.274487271189512896e-02
1.732364926548369112e+04,2.000595866555648222e-02
1.732364943934730400e+04,1.631406011774786530e-02
1.732364943934730400e+04,1.635393953429688935e-02
1.732364967759879437e+04,9.309020589160880987e-03
1.732364967759879437e+04,8.863357653126333058e-03
1.732364969624169316e+04,1.216348655716269905e-02
1.732364973813067263e+04,7.651185785151191909e-03
1.732364980383279180e+04,1.252014158081115464e-02
1.732364985058847014e+04,4.489656031788451934e-03
1.732364985058847014e+04,3.779033439806248063e-03
1.732364985058847014e+04,1.437903844682477533e-02
1.732365031697111772e+04,-1.708422113163968886e-03
1.732365031697111772e+04,7.019195777092947924e-03
1.732365045351891604e+04,4.569052804792826661e-03
1.732365052549204120e+04,3.757608940838465250e-03
1.732365052549204120e+04,1.155383739839448490e-02
1.732365063392705633e+04,-5.284372734275614991e-04
1.732365063392705633e+04,4.414273401216028958e-03
1.732365063392705633e+04,6.379312516031899333e-03
1.732365071977644766e+04,3.000174005718204973e-03
1.732365088332625965e+04,2.389347097544732706e-03
1.732365113941008531e+04,5.280781657855199152e-03
1.732365120631303580e+04,4.881304214357878174e-03
1.732365123919245161e+04,8.430332108172351735e-04
1.732365136914234972e+04,5.441351804264801112e-03
1.732365139865610035e+04,-2.382528189160567494e-03
1.732365144420094293e+04,9.393527625973233791e-03
1.732365171288014972e+04,5.159847057863396758e-04
1.732365175019262824e+04,7.639829760136447601e-03
1.732365180271229838e+04,5.672950902904583953e-03
1.732365196656231637e+04,1.800660946276483321e-03
1.732365212574910765e+04,6.716535235289342737e-03
1.732365212574910765e+04,6.827382084529346959e-03
1.732365212574910765e+04,6.062343156812959738e-03
1.732365212574910765e+04,6.665703010832670083e-03
1.732365232953342274e+04,2.817189090712962640e-03
1.732365242959931493e+04,4.028465307918824290e-03
1.732365242959931493e+04,9.361370841213715807e-03
1.732365247213874318e+04,5.024611612429053659e-03
1.732365251709984659e+04,6.220367767194969963e-03
1.732365255542969680e+04,1.378149817116030088e-02
1.732365265331074625e+04,7.553992209029533958e-03
1.732365295496943509e+04,1.096343204702951782e-02
1.732365318109253712e+04,8.708891288435424705e-03
1.732365318955839393e+04,1.252559666733304988e-02
1.732365318955839393e+04,1.139036685750846253e-02
1.732365329850376293e+04,9.864549659771980339e-03
1.732365330954806996e+04,8.951783697472671247e-03
1.732365332774065610e+04,1.326123210995252578e-02
1.732365357883770048e+04,8.539317502283020125e-03
1.732365360414186944e+04,1.357660744753660248e-02
1.732365360414186944e+04,1.316592053174201436e-02
1.732365368888716330e+04,1.484515154707440054e-02
1.732365392871974836e+04,1.234279950180006483e-02
1.732365392871974836e+04,1.441554622052571358e-02
1.732365405417320653e+04,1.327446870646069657e-02
1.732365414075310400e+04,1.149024282797267253e-02
1.732365429115381630e+04,1.054045060032500307e-02
1.732365450774032070e+04,1.346845184089025954e-02
1.732365450930473526e+04,1.584620339898847041e-02
1.732365461347680321e+04,9.841374231768066499e-03
1.732365461347680321e+04,1.484692181574153585e-02
1.732365461347680321e+04,1.664198493841152759e-02
1.732365483572722223e+04,1.501582601162056510e-02
1.732365488744633694e+04,1.666412117907237547e-02
1.732365495870230006e+04,1.334238303305801399e-02
1.732365502552519320e+04,1.172202999993588596e-02
1.732365505060587748e+04,1.197947948147039948e-02
1.732365515827036143e+04,9.867540666295242235e-03
1.732365515827036143e+04,7.197747863786614284e-03
1.732365515827036143e+04,1.379664631545359822e-02
1.732365539100136448e+04,9.097421887276777724e-03
1.732365539100136448e+04,7.510091505431467501e-03
1.732365539100136448e+04,1.421421368586839491e-02
1.732365568384395738e+04,9.135576954496283514e-03
1.732365586962581438e+04,2.728095975556566345e-03
1.732365586962581438e+04,3.694393603047417367e-03
1.732365586962581438e+04,3.901432038577042419e-03
