1.732374707577010122e+04,1.457025406536672542e-02
1.732374715406092946e+04,6.276228604469508317e-03
1.732374715406092946e+04,9.392864335225254574e-03
1.732374728230631808e+04,4.378134433576182441e-03
1.732374734922928110e+04,4.013768364664260617e-03
1.732374734922928110e+04,8.289651927710136453e-03
1.732374761551016491e+04,5.570908323804895507e-03
1.732374780297318648e+04,5.267560650321651688e-03
1.732374783374113758e+04,6.877076906445879489e-03
1.732374783374113758e+04,9.106411065719393488e-03
1.732374788116060881e+04,3.575564219806698710e-03
1.732374810625966711e+04,6.383699700844673586e-03
1.732374820342355451e+04,6.942328579577865082e-03
1.732374824221038580e+04,4.671868486298706193e-03
1.732374824221038580e+04,6.861851410103496710e-03
1.732374845028766867e+04,6.329192807643716639e-03
1.732374846591514506e+04,5.784015051290664414e-03
1.732374855183792170e+04,1.988765457461827077e-03
1.732374855183792170e+04,1.379725871646810334e-03
1.732374865353827772e+04,-1.049830102832301562e-03
1.732374888239994107e+04,1.531428036794142862e-03
1.732374888239994107e+04,5.375397032036760038e-03
1.732374888499840381e+04,2.961336636035533446e-03
1.732374897675855027e+04,5.447803044870139916e-03
1.732374912265615058e+04,2.764589918940481457e-03
1.732374914115895081e+04,6.125402646726890200e-03
1.732374943332440671e+04,3.823729776960857300e-03
1.732374949815592481e+04,1.501031075024357279e-03
1.732374949815592481e+04,1.719733010698108397e-03
1.732374953480794647e+04,-1.436306363436289785e-03
1.732374971553630894e+04,7.561234660675708597e-04
1.732374975416636516e+04,-7.794086772286590997e-04
1.732374975416636516e+04,2.023209830634465495e-03
1.732374985864531118e+04,2.569151042970855593e-03
1.732374985864531118e+04,1.054122339048604515e-03
1.732375005192235767e+04,1.911299629407984049e-03
1.732375010279755224e+04,8.395867952482091029e-04
1.732375010279755224e+04,2.106383270327407894e-03
1.732375013174424384e+04,1.623634563409945969e-03
1.732375050722733795e+04,1.856826337381533090e-03
1.732375053386243235e+04,3.686174534802931502e-03
1.732375053386243235e+04,1.277650161210432123e-03
1.732375065489282861e+04,1.147480989846186988e-03
1.732375080645101116e+04,1.344928536049838641e-03
1.732375086184600150e+04,-2.530714298956234648e-03
1.732375086184600150e+04,2.194342282492638824e-03
1.732375094662131596e+04,-1.469905230639528826e-03
1.732375112329687545e+04,2.153370351960386120e-03
1.732375112329687545e+04,1.681872748839265824e-03
1.732375118531644694e+04,3.417248052341986114e-03
1.732375139016816320e+04,2.980698731847315763e-03
1.732375151191238911e+04,1.630407343774262913e-03
