17323.53323,
17323.53337,-0.893866108
17323.53354,1.979621328
17323.53354,-0.993456561
17323.53387,-0.004277894
17323.53391,0.289943519
17323.53404,-1.279060304
17323.5341,1.31234401
17323.53417,1.043313119
17323.53418,0.757963421
17323.53435,0.937601682
17323.53436,0.948359825
17323.53439,0.581609581
17323.53457,0.98475765
17323.53461,0.625712701
17323.53467,1.255579109
17323.53469,0.803015813
17323.53493,1.044410259
17323.53493,0.929506048
17323.53493,0.813539166
17323.53501,1.086871074
17323.53503,0.38773901
17323.53507,-0.602855863
17323.53509,-1.322339875
17323.53533,-0.9668706
17323.53549,-0.5001706
17323.53558,-0.046037958
17323.53561,-0.081315276
17323.53573,-1.052976029
17323.53577,0.081379335
17323.53589,-0.26000862
17323.53592,-0.383224165
17323.53602,0.799191736
17323.53602,1.138241208
17323.5361,0.299808138
17323.53624,-0.105576294
17323.53635,1.037258877
17323.53644,0.878784572
17323.53666,1.072257492
17323.53673,0.789777799
17323.53675,-0.299165732
17323.53675,-0.198426826
17323.53681,0.517303615
17323.53685,0.315225279
17323.53714,0.737084224
17323.53718,0.433619329
17323.53731,0.098713199
17323.53734,-0.79230789
17323.53753,0.343819777
17323.53766,-1.603677247
17323.53768,0.882921057
17323.53771,1.258233813
17323.53776,-0.129281581
17323.53779,-1.480744497
17323.53784,0.241395957
17323.53815,0.579880979
17323.53825,-0.3252305
17323.53833,-0.422724519
17323.53834,-0.324161693
17323.53837,0.271207048
17323.53845,0.877786413
17323.53851,-0.252339973
17323.5386,1.719936121
17323.5386,1.764621078
17323.53873,1.959500188
17323.53901,2.027602579
17323.5391,1.632990902
17323.5391,1.602348973
17323.53917,1.551355033
17323.53928,1.587799989
17323.53928,1.724392206
17323.53943,1.806680888
17323.53954,1.494702985
17323.53959,2.11270819
17323.53964,1.838214437
17323.53975,1.558077646
17323.53976,0.973358181
17323.53986,0.766297163
17323.5399,0.972546788
17323.53994,-1.085467275
17323.53994,0.945918422
17323.53996,1.365904468
17323.54015,0.025466393
17323.54025,1.644776142
17323.54032,2.103174389
17323.54032,-1.062822336
17323.54033,-0.323982919
17323.54043,1.146218456
17323.54049,1.018706131
17323.5406,-0.180632512
17323.54089,2.024881003
17323.54091,-1.231535909
17323.54103,-0.555200753
17323.54103,1.362942023
17323.54108,1.947156738
17323.54108,-1.099190862
17323.54121,1.811371335
17323.54126,0.612059078
17323.54138,0.92070509
17323.5415,0.720485684
17323.5415,0.3111518
17323.54151,1.468318394
17323.54164,0.041649827
17323.54168,0.313943285
17323.54178,0.581530089
17323.54189,0.663140149
17323.54194,0.76365633
17323.54195,0.674206793
17323.54204,1.026350415
17323.54209,0.273300781
17323.54236,0.646920793
17323.54239,0.64329151
17323.54243,1.327230377
17323.54244,0.257380026
17323.54249,0.955034653
17323.54266,1.268174168
17323.54271,1.534154012
17323.54276,1.369651117
17323.54281,0.96410782
17323.54296,1.755827538
17323.54316,1.163329882
17323.54318,0.117795146
17323.54322,1.111596691
17323.54322,0.284958569
17323.54347,0.721568694
17323.54351,-0.429676436
17323.54351,-0.064856166
17323.54359,0.233118858
17323.54366,-0.62103544
17323.54379,-1.031104118
17323.5438,0.175524629
17323.54387,0.827094984
17323.54388,0.02575417
17323.54398,0.524535824
17323.54408,0.035848516
17323.54421,0.441872331
17323.54428,0.06497897
17323.54431,-0.376998789
17323.54448,0.313782254
17323.5448,-0.291232965
17323.54483,-0.435004606
17323.54488,-0.57278472
17323.54514,-0.549718077
17323.54518,1.031359438
17323.54521,0.271468128
17323.54521,1.603793309
17323.54521,1.869501719
17323.54549,1.600261734
17323.5457,1.422250352
17323.54575,1.282338902
17323.5458,1.095935905
17323.54581,2.38632586
17323.54585,1.855483864
17323.54591,2.501690567
17323.5461,1.804596709
17323.54613,1.448913153
17323.54613,1.12595557
17323.54624,1.25243289
17323.54626,2.504091822
17323.54645,2.303890689
17323.54652,2.354041832
17323.54652,0.907610333
17323.5467,1.325392877
17323.54672,0.97579258
17323.54689,1.932234907
17323.54701,1.566224169
17323.54718,1.341118178
17323.54719,1.595550768
17323.54722,1.742544243
17323.54725,1.398531269
17323.54735,1.635043676
17323.54747,1.102553069
17323.54761,1.315195224
17323.54768,1.244987367
17323.54789,1.131629246
17323.54789,0.804655837
17323.5479,0.808114608
17323.54804,0.567345971
17323.54809,0.583633988
17323.54846,0.599779359
17323.54851,1.786434275
17323.54853,2.714020546
17323.54869,2.607240501
17323.54879,1.801934382
17323.54884,1.46972861
17323.54885,2.96618643
17323.54905,2.25633458
17323.54916,3.275274298
17323.54918,2.783527341
17323.54918,1.943541072
17323.54924,2.392538614
17323.54933,1.868972393
17323.54956,2.442999694
17323.54957,5.337821683
17323.54969,3.673085096
17323.54973,5.800451885
17323.54986,5.883011902
17323.54993,4.909095246
17323.54996,4.474952423
17323.55,4.18212892
17323.55024,4.826407451
17323.55029,8.122839973
17323.55039,6.23906217
17323.55058,9.268837122
17323.55061,9.545254728
17323.55064,9.609542746
17323.55064,10.0219879
17323.55077,10.12231265
17323.55084,9.242946423
17323.55101,8.664449977
17323.55105,8.126908665
17323.55105,9.814312342
17323.55113,10.88389511
17323.55118,11.06857373
17323.55134,11.12023765
17323.55134,10.82543059
17323.55153,11.30330808
17323.55166,10.08331162
17323.55168,9.109803045
17323.55178,8.607319306
17323.55181,7.634235269
17323.55193,8.235639097
17323.55194,7.582392943
17323.55212,7.427276241
17323.55219,8.136470074
17323.55221,7.061178836
17323.5524,8.179863894
17323.55242,6.144992788
17323.55246,5.347791648
17323.55259,8.092853447
17323.55269,5.391592344
17323.55274,6.235071172
17323.55285,5.685699615
17323.55304,6.375291028
17323.55306,6.126496804
17323.55313,5.970785313
17323.55326,6.581684704
17323.55339,7.189669863
17323.55343,8.111629601
17323.55343,9.296645265
17323.55353,10.21143573
17323.55371,9.752380997
17323.55373,5.926353517
17323.55388,7.899857679
17323.55396,5.174290924
17323.55408,5.760341566
17323.55417,6.693295477
17323.55419,6.932785178
17323.5543,6.756472956
17323.55446,6.463054575
17323.55448,7.088995516
17323.55448,7.550065748
17323.55467,8.550645551
17323.55477,8.853562697
17323.55492,9.549466808
17323.55494,9.62839232
17323.55498,9.920038214
17323.55516,10.05270523
17323.5552,10.10554341
17323.55524,10.03625248
17323.55531,10.04120756
17323.55548,10.59684677
17323.55561,11.7384103
17323.55568,12.61506899
17323.55575,13.37041854
17323.55588,14.28164498
17323.55602,15.60455884
17323.55615,17.21810838
17323.55619,17.65771381
17323.5562,18.13643619
17323.55626,18.0729307
17323.55638,18.43995885
17323.5565,18.737796
17323.5566,18.9777257
17323.55668,20.41331966
17323.55676,20.94393791
17323.55679,21.56643037
17323.55698,21.28376508
17323.55708,22.28034052
17323.55717,22.24925383
17323.5572,22.12461454
17323.5572,21.81137526
17323.55745,23.00558001
17323.55751,24.18947296
17323.5576,24.11500891
17323.55762,23.402365
17323.5578,23.25136953
17323.55785,24.71161711
17323.55798,26.17156253
17323.55823,26.6993268
17323.55831,25.87581819
17323.55832,24.47530844
17323.55848,22.81319146
17323.55856,21.54082949
17323.55867,21.60660861
17323.55873,23.26871738
17323.55879,25.09447043
17323.55892,25.64471861
17323.55904,24.76346148
17323.55911,23.15684393
17323.55921,21.19928206
17323.55933,19.39972495
17323.5594,18.73093565
17323.55952,19.40002653
17323.55963,20.35002884
17323.55963,18.10706269
17323.55974,19.56365468
17323.55977,17.12796447
17323.55987,18.40273154
17323.55994,19.36602406
17323.56,19.06051816
17323.56014,17.31586089
17323.56017,15.81330131
17323.56033,15.08232059
17323.56043,14.09983489
17323.56047,13.97178058
17323.56057,13.69226369
17323.56068,14.6675436
17323.56078,13.75727422
17323.5609,13.04253668
17323.56098,11.30173678
17323.56109,10.34689583
17323.56119,9.159451106
17323.5613,8.536009945
17323.56141,8.933014952
17323.56146,9.301252834
17323.56157,9.427807631
17323.56166,8.551442121
17323.56174,8.429179914
17323.56187,7.848670627
17323.56195,7.556556652
17323.56202,6.861016527
17323.56213,8.075843452
17323.56221,12.79467926
17323.56223,16.91899574
17323.56241,19.60348492
17323.56251,16.38900474
17323.56259,14.76531682
17323.56266,13.24415999
17323.56274,14.33043375
17323.56293,14.19281786
17323.56294,13.63316397
17323.56308,12.66065388
17323.56315,11.46526265
17323.56325,11.22931828
17323.56325,11.66304683
17323.56333,12.54891419
17323.56346,12.17240717
17323.5635,10.75025644
17323.56354,9.755178732
17323.56368,10.07711912
